Date;Time;ÄR;BÖR;STYR;
2024-05-13;09:26:26.2;33.87472;35;15.84905
2024-05-13;09:26:27.3;33.8969;35;15.53662
2024-05-13;09:26:28.2;33.89317;35;15.58911
2024-05-13;09:26:29.2;33.87898;35;15.78898
2024-05-13;09:26:30.3;33.86299;35;16.01426
2024-05-13;09:26:31.2;33.85095;35;16.18377
2024-05-13;09:26:32.2;33.85231;35;16.1647
2024-05-13;09:26:33.3;33.86602;35;15.97155
2024-05-13;09:26:34.2;33.85135;35;16.17813
2024-05-13;09:26:35.2;33.81765;35;16.65282
2024-05-13;09:26:36.3;33.78702;35;17.0842
2024-05-13;09:26:37.2;33.79395;35;16.98668
2024-05-13;09:26:38.2;33.83001;35;16.47874
2024-05-13;09:26:39.3;33.88663;35;15.6812
2024-05-13;09:26:40.2;33.91822;35;15.23638
2024-05-13;09:26:41.2;33.91658;35;15.25949
2024-05-13;09:26:42.3;33.87649;35;15.82412
2024-05-13;09:26:43.2;33.86153;35;16.03478
2024-05-13;09:26:44.2;33.87035;35;15.91051
2024-05-13;09:26:45.3;33.8853;35;15.70006
2024-05-13;09:26:46.2;33.92332;35;15.1645
2024-05-13;09:26:47.2;33.92247;35;15.17648
2024-05-13;09:26:48.3;33.89054;35;15.62624
2024-05-13;09:26:49.2;33.83151;35;16.45757
2024-05-13;09:26:50.2;33.78532;35;17.10811
2024-05-13;09:26:51.3;33.80094;35;16.88815
2024-05-13;09:26:52.2;33.83523;35;16.40519
2024-05-13;09:26:53.2;33.88445;35;15.71204
2024-05-13;09:26:54.3;33.91663;35;15.25868
2024-05-13;09:26:55.2;33.92994;35;15.07128
2024-05-13;09:26:56.2;33.90962;35;15.35743
2024-05-13;09:26:57.3;33.87778;35;15.80585
2024-05-13;09:26:58.2;33.86691;35;15.95903
2024-05-13;09:26:59.2;33.89083;35;15.6221
2024-05-13;09:27:00.3;33.91621;35;15.2647
2024-05-13;09:27:01.2;33.93293;35;15.0291
2024-05-13;09:27:02.2;33.90022;35;15.48993
2024-05-13;09:27:03.3;33.85344;35;16.14869
2024-05-13;09:27:04.2;33.8226;35;16.58308
2024-05-13;09:27:05.2;33.80802;35;16.78843
2024-05-13;09:27:06.3;33.82153;35;16.59823
2024-05-13;09:27:07.2;33.83979;35;16.34103
2024-05-13;09:27:08.2;33.83301;35;16.43645
2024-05-13;09:27:09.3;33.82065;35;16.61059
2024-05-13;09:27:10.2;33.83043;35;16.47283
2024-05-13;09:27:11.2;33.86483;35;15.98836
2024-05-13;09:27:12.3;33.88013;35;15.77275
2024-05-13;09:27:13.2;33.87112;35;15.89977
2024-05-13;09:27:14.2;33.87936;35;15.78371
2024-05-13;09:27:15.3;33.86752;35;15.95048
2024-05-13;09:27:16.2;33.8265;35;16.52822
2024-05-13;09:27:17.2;33.80412;35;16.84345
2024-05-13;09:27:18.1;33.83601;35;16.39417
2024-05-13;09:27:19.2;33.86929;35;15.9255
2024-05-13;09:27:20.2;33.9183;35;15.2352
2024-05-13;09:27:21.3;33.91972;35;15.21527
2024-05-13;09:27:22.2;33.90673;35;15.39816
2024-05-13;09:27:23.2;33.86327;35;16.01023
2024-05-13;09:27:24.3;33.83281;35;16.43936
2024-05-13;09:27:25.2;33.8569;35;16.09996
2024-05-13;09:27:26.2;33.89685;35;15.53726
2024-05-13;09:27:27.1;33.92352;35;15.1617
2024-05-13;09:27:28.2;33.91374;35;15.29941
2024-05-13;09:27:29.2;33.89516;35;15.56117
2024-05-13;09:27:30.1;33.87996;35;15.77522
2024-05-13;09:27:31.2;33.8583;35;16.08035
2024-05-13;09:27:32.2;33.84052;35;16.33077
2024-05-13;09:27:33.3;33.83441;35;16.41674
